           TIME,                NH4N,                NO3N,                PO4P,                DOXY,                DIAC,                ZOOC,                ZOON,                ZOOP,                DETC,                DETN,                DETP,                 DOC,                 DON,                 DOP,          NOFIX_CYNC,                 OPA,    DISSOLVED_SILICA,  PARTICULATE_SILICA,            FIX_CYNC,                 DIC,          ALKALINITY
      35.000000,        0.4567599151,       -0.4567761656,        0.0048102086,       15.3755224171,        0.0019492191,        0.0616503053,        0.0126997845,        0.0013081722,       11.5123709973,        1.5034095618,        0.0530336130,        8.2444717530,        0.9196688360,        0.0210807637,        1.9016911364,        0.3408082313,        2.9550066240,        3.2232801450,        0.0642549585,        0.0021014918,        0.0028044930
      35.041667,        0.4803517522,       -0.4792277842,        0.0051416105,       14.5682976057,        0.0019458074,        0.0616764551,        0.0127088748,        0.0013090821,       11.5150548318,        1.5033875309,        0.0530161840,        8.2449985620,        0.9197358099,        0.0210918256,        1.8896551383,        0.3382620232,        2.9551318377,        3.2225543462,        0.0654607492,        0.0021022344,        0.0028070300
      35.083333,        0.4986486248,       -0.4989497664,        0.0052001340,       14.6380766495,        0.0019455743,        0.0617019657,        0.0127178966,        0.0013099847,       11.5176840475,        1.5033537771,        0.0529975072,        8.2457107223,        0.9198476431,        0.0211080903,        1.8870088112,        0.3371043918,        2.9552562176,        3.2218287248,        0.0670904899,        0.0021020324,        0.0028092130
      35.125000,        0.5232183825,       -0.5218460440,        0.0056031541,       14.6185761091,        0.0019414598,        0.0617271918,        0.0127269631,        0.0013108923,       11.5203022608,        1.5033178975,        0.0529786309,        8.2462036845,        0.9199126520,        0.0211192303,        1.8723663958,        0.3342107311,        2.9553814959,        3.2211034127,        0.0683237439,        0.0021030273,        0.0028118108
      35.166667,        0.5400855264,       -0.5407753855,        0.0056060797,       14.6897633193,        0.0019419981,        0.0617516760,        0.0127359349,        0.0013117896,       11.5228543934,        1.5032677756,        0.0529582338,        8.2469589961,        0.9200360222,        0.0211367086,        1.8715414769,        0.3333430779,        2.9555055793,        3.2203782487,        0.0701790687,        0.0021026335,        0.0028138947
      35.208333,        0.5663083917,       -0.5644551422,        0.0061174251,       14.6864162690,        0.0019367671,        0.0617759464,        0.0127449787,        0.0013126950,       11.5254045463,        1.5032175155,        0.0529378563,        8.2473893840,        0.9200893700,        0.0211465303,        1.8530286552,        0.3299463197,        2.9556310249,        3.2196534257,        0.0713908021,        0.0021040058,        0.0028165972
      35.250000,        0.5809784866,       -0.5822005912,        0.0060234316,       14.7612187347,        0.0019385677,        0.0617993260,        0.0127538869,        0.0013135857,       11.5278714420,        1.5031492365,        0.0529155478,        8.2482148467,        0.9202297452,        0.0211657884,        1.8554214727,        0.3295958701,        2.9557546926,        3.2189287044,        0.0735538127,        0.0021032763,        0.0028185317
      35.291667,        0.6099605632,       -0.6072292369,        0.0067016064,       14.7526370099,        0.0019315580,        0.0618226257,        0.0127629135,        0.0013144896,       11.5303520116,        1.5030842658,        0.0528936375,        8.2485452031,        0.9202628262,        0.0211733275,        1.8309684799,        0.3254594628,        2.9558804699,        3.2182043761,        0.0746547955,        0.0021052289,        0.0028214119
      35.333333,        0.6213670592,       -0.6232447582,        0.0064536167,       14.8352132696,        0.0019353132,        0.0618448151,        0.0127717410,        0.0013153717,       11.5327228360,        1.5029954512,        0.0528691627,        8.2494783456,        0.9204279622,        0.0211951881,        1.8384781908,        0.3259608950,        2.9560035543,        3.2174800756,        0.0772456042,        0.0021039654,        0.0028231271
      35.375000,        0.6544705162,       -0.6503172210,        0.0073708568,       14.8110671182,        0.0019257175,        0.0618671539,        0.0127807611,        0.0013162752,       11.5351321377,        1.5029154046,        0.0528456845,        8.2496626856,        0.9204303208,        0.0211992876,        1.8055030496,        0.3208300583,        2.9561298632,        3.2167562490,        0.0781131956,        0.0021067489,        0.0028262745
      35.416667,        0.6616550543,       -0.6641094342,        0.0069178428,       14.9058068073,        0.0019320762,        0.0618880824,        0.0127894925,        0.0013171471,       11.5373937206,        1.5028031624,        0.0528187328,        8.2507375246,        0.9206271027,        0.0212244804,        1.8197627418,        0.3225270833,        2.9562522088,        3.2160323427,        0.0812631361,        0.0021047739,        0.0028277077
      35.458333,        0.6990191524,       -0.6932956759,        0.0080811313,       14.8631094714,        0.0019198205,        0.0619094922,        0.0127985198,        0.0013180517,       11.5397267705,        1.5027069494,        0.0527935729,        8.2507724494,        0.9205975324,        0.0212249924,        1.7779795497,        0.3164446084,        2.9563790679,        3.2153090181,        0.0818603898,        0.0021084124,        0.0028311305
      35.500000,        0.7024235192,       -0.7050872164,        0.0074501971,       14.9685489417,        0.0019285465,        0.0619291926,        0.0128071681,        0.0013189148,       11.5418730754,        1.5025699576,        0.0527640054,        8.2519731499,        0.9208218833,        0.0212530572,        1.7980902616,        0.3192606664,        2.9565007344,        3.2145855034,        0.0854407783,        0.0021058197,        0.0028323109
      35.541667,        0.7411905279,       -0.7349279140,        0.0087064933,       14.9173013700,        0.0019153026,        0.0619496953,        0.0128162004,        0.0013198204,       11.5441196246,        1.5024553294,        0.0527369243,        8.2519594104,        0.9207818691,        0.0212523072,        1.7529581926,        0.3128353164,        2.9566277288,        3.2138626682,        0.0859878918,        0.0021097815,        0.0028358204
      35.583333,        0.7431875933,       -0.7459342085,        0.0080237493,       15.0248557506,        0.0019248716,        0.0619683601,        0.0128248180,        0.0013206805,       11.5461648558,        1.5022967194,        0.0527050885,        8.2532071149,        0.9210160590,        0.0212813081,        1.7747292256,        0.3159963606,        2.9567490831,        3.2131396017,        0.0897763386,        0.0021070089,        0.0028369053
      35.625000,        0.7822138097,       -0.7758431944,        0.0093115768,       14.9693685127,        0.0019113015,        0.0619879374,        0.0128338434,        0.0013215858,       11.5483189108,        1.5021623638,        0.0526759483,        8.2531872052,        0.9209741470,        0.0212802140,        1.7284543571,        0.3094549466,        2.9568760490,        3.2124172495,        0.0903688206,        0.0021110801,        0.0028404262
      35.666667,        0.7836170516,       -0.7864779743,        0.0086177496,       15.0764317853,        0.0019211859,        0.0620056128,        0.0128424394,        0.0013224439,       11.5502668987,        1.5019829846,        0.0526419426,        8.2544595379,        0.9212123872,        0.0213095125,        1.7504721704,        0.3126838604,        2.9569972178,        3.2116946524,        0.0943820357,        0.0021082687,        0.0028414695
      35.708333,        0.8232253556,       -0.8166154097,        0.0099539068,       15.0155593239,        0.0019070944,        0.0620242342,        0.0128514496,        0.0013233479,       11.5523256970,        1.5018282999,        0.0526106834,        8.2544269400,        0.9211660580,        0.0213077888,        1.7024618145,        0.3059666226,        2.9571242041,        3.2109727823,        0.0949870291,        0.0021125073,        0.0028450228
      35.750000,        0.8238171546,       -0.8267597778,        0.0092379809,       15.1228896507,        0.0019174454,        0.0620408691,        0.0128600088,        0.0013242024,       11.5541710233,        1.5016269655,        0.0525743840,        8.2557376737,        0.9214097445,        0.0213375262,        1.7250913084,        0.3093413652,        2.9572451518,        3.2102506455,        0.0992403218,        0.0021096181,        0.0028460097
      35.791667,        0.8636995690,       -0.8569610451,        0.0106055567,       15.0578466561,        0.0019030069,        0.0620585075,        0.0128689939,        0.0013251040,       11.5561309381,        1.5014511602,        0.0525409252,        8.2557108119,        0.9213612768,        0.0213354123,        1.6759566253,        0.3025082485,        2.9573721157,        3.2095292550,        0.0998846072,        0.0021139647,        0.0028495748
      35.833333,        0.8636821163,       -0.8667067857,        0.0098774163,       15.1648487609,        0.0019136950,        0.0620740907,        0.0128775113,        0.0013259543,       11.5578726872,        1.5012276757,        0.0525023168,        8.2570658161,        0.9216089538,        0.0213654249,        1.6988443255,        0.3059603297,        2.9574928736,        3.2088075830,        0.1043957057,        0.0021110311,        0.0028505180
      35.875000,        0.9038531421,       -0.8969654976,        0.0112766603,       15.0956446726,        0.0018988945,        0.0620907164,        0.0128864619,        0.0013268526,       11.5597312003,        1.5010302022,        0.0524666046,        8.2570587577,        0.9215582402,        0.0213629044,        1.6485834967,        0.2990101208,        2.9576198190,        3.2080866711,        0.1050748855,        0.0021154853,        0.0028540950
      35.916667,        0.9032019905,       -0.9062746661,        0.0105348320,       15.2024575941,        0.0019099402,        0.0621052154,        0.0128949274,        0.0013276977,       11.5613668289,        1.5007840146,        0.0524256329,        8.2584855301,        0.9218101012,        0.0213932153,        1.6717630334,        0.3025499905,        2.9577403823,        3.2073654626,        0.1098624279,        0.0021125000,        0.0028549912
      35.958333,        0.9433134254,       -0.9363831194,        0.0119465232,       15.1304630382,        0.0018949784,        0.0621208002,        0.0129038339,        0.0013285916,       11.5631216301,        1.5005643712,        0.0523876187,        8.2585428564,        0.9217598955,        0.0213905938,        1.6210634317,        0.2955482468,        2.9578672592,        3.2066450287,        0.1106135916,        0.0021169924,        0.0028585553
      36.000000,        0.9422108473,       -0.9452799603,        0.0111995458,       15.2365940956,        0.0019062593,        0.0621342058,        0.0129122437,        0.0013294309,       11.5646518907,        1.5002956526,        0.0523443088,        8.2601106886,        0.9220149979,        0.0214211297,        1.6442227541,        0.2991132201,        2.9579876567,        3.2059242914,        0.1156986884,        0.0021139790,        0.0028594117
      36.041667,        0.9817244549,       -0.9748719595,        0.0125940486,       15.1638858121,        0.0018914534,        0.0621487228,        0.0129210982,        0.0013303195,       11.5663023249,        1.5000537016,        0.0523039839,        8.2603512075,        0.9219698803,        0.0214189483,        1.5941283229,        0.2921607874,        2.9581143852,        3.2052043382,        0.1165893948,        0.0021183988,        0.0028629215
      36.083333,        0.9803725410,       -0.9830816712,        0.0118507004,       15.2688410338,        0.0019028247,        0.0621610396,        0.0129294541,        0.0013311534,       11.5677312535,        1.4997633465,        0.0522584396,        8.2624644905,        0.9222288072,        0.0214499794,        1.6169321488,        0.2956806680,        2.9582346491,        3.2044840878,        0.1219963070,        0.0021153550,        0.0028637245
      36.125000,        1.0158006625,       -1.0096913055,        0.0130395222,       15.2080509655,        0.0018902883,        0.0621744719,        0.0129382531,        0.0013320364,       11.5692798356,        1.4994996478,        0.0522158711,        8.2637570218,        0.9222189391,        0.0214519094,        1.5739957554,        0.2894439944,        2.9583606983,        3.2037646251,        0.1235032326,        0.0021189880,        0.0028669040
      36.166667,        1.0153826284,       -1.0213559038,        0.0123573584,       15.3088347468,        0.0019009049,        0.0621859061,        0.0129466213,        0.0013328722,       11.5706396960,        1.4991947606,        0.0521688733,        8.2625885538,        0.9224575316,        0.0214788180,        1.5945669169,        0.2925191729,        2.9584810155,        3.2030449590,        0.1292710061,        0.0021164167,        0.0028679837
      36.208333,        1.1106791200,       -1.0806060554,        0.0167660575,       15.0088963726,        0.0018549007,        0.0621983308,        0.0129554011,        0.0013337535,       11.5721098406,        1.4989144710,        0.0521246289,        8.2594175819,        0.9219806722,        0.0214283614,        1.4354570947,        0.2783126029,        2.9586153042,        3.2023260490,        0.1230456875,        0.0021314207,        0.0028752074
      36.250000,        1.0941264866,       -1.0804600829,        0.0154994184,       15.1344316739,        0.0018781824,        0.0622058235,        0.0129627674,        0.0013344795,       11.5728819175,        1.4984809394,        0.0520637335,        8.2606662296,        0.9223024048,        0.0214648946,        1.4750629166,        0.2864873430,        2.9587326745,        3.2016055486,        0.1292021651,        0.0021266525,        0.0028749439
      36.291667,        1.0840938031,       -1.0850975870,        0.0143866410,       15.2607051747,        0.0018953790,        0.0622160247,        0.0129709459,        0.0013352954,       11.5738609886,        1.4980932963,        0.0520079326,        8.2618266961,        0.9226081853,        0.0214997082,        1.5095635740,        0.2931351067,        2.9588512510,        3.2008863295,        0.1354415198,        0.0021224206,        0.0028752422
      36.333333,        1.1054511524,       -1.1058111256,        0.0148668108,       15.2185057391,        0.0018909657,        0.0622283615,        0.0129797950,        0.0013361854,       11.5750209219,        1.4977457881,        0.0519565919,        8.2619821864,        0.9226928167,        0.0215104369,        1.4909216574,        0.2896042482,        2.9589749783,        3.2001681390,        0.1394654006,        0.0021237203,        0.0028776026
      36.375000,        1.1230769470,       -1.1245365516,        0.0151545391,       15.0995359904,        0.0018889990,        0.0622395702,        0.0129884907,        0.0013370588,       11.5761058954,        1.4973821302,        0.0519035654,        8.2623137645,        0.9228056244,        0.0215241555,        1.4785531613,        0.2869781162,        2.9590980661,        3.1994500812,        0.1442733616,        0.0021243481,        0.0028797156
      36.416667,        1.1466949115,       -1.1462644721,        0.0157668888,       15.0596758572,        0.0018830619,        0.0622499325,        0.0129971169,        0.0013379246,       11.5771465414,        1.4970090639,        0.0518495908,        8.2624673291,        0.9228739685,        0.0215329822,        1.4552929336,        0.2828437108,        2.9592220934,        3.1987322574,        0.1482029700,        0.0021261012,        0.0028822155
      36.458333,        1.1601978305,       -1.1627634841,        0.0158465808,       15.2226350978,        0.0018838263,        0.0622589277,        0.0130055195,        0.0013387660,       11.5780915112,        1.4966152940,        0.0517934372,        8.2629919826,        0.9230183119,        0.0215499785,        1.4494468277,        0.2812287040,        2.9593444334,        3.1980145030,        0.1541377562,        0.0021260028,        0.0028840546
      36.500000,        1.1915160948,       -1.1883118083,        0.0168806441,       15.1626222363,        0.0018728214,        0.0622673926,        0.0130139447,        0.0013396101,       11.5790252889,        1.4962194095,        0.0517371355,        8.2629174065,        0.9230277358,        0.0215521211,        1.4118732324,        0.2753696426,        2.9594696344,        3.1972970956,        0.1569152729,        0.0021292169,        0.0028870490
      36.541667,        1.1954141551,       -1.1997856058,        0.0164749864,       15.2508281332,        0.0018801342,        0.0622738400,        0.0130219522,        0.0013404084,       11.5797969902,        1.4957882168,        0.0516770649,        8.2637906865,        0.9232408162,        0.0215763023,        1.4215274846,        0.2764662131,        2.9595902966,        3.1965795475,        0.1647199531,        0.0021274300,        0.0028882564
      36.583333,        1.2473173313,       -1.2357387434,        0.0186184158,       15.1133923646,        0.0018561737,        0.0622806786,        0.0130302270,        0.0013412364,       11.5806349305,        1.4953719494,        0.0516187104,        8.2630250020,        0.9230939161,        0.0215611636,        1.3459719876,        0.2669946877,        2.9597186279,        3.1958626176,        0.1636872936,        0.0021344946,        0.0028925807
      36.625000,        1.2377349407,       -1.2401626242,        0.0175958049,       15.2303484715,        0.0018730604,        0.0622840859,        0.0130376488,        0.0013419707,       11.5811361271,        1.4948819499,        0.0515523982,        8.2643174675,        0.9233927393,        0.0215943451,        1.3761319324,        0.2727445090,        2.9598369223,        3.1951450098,        0.1719174057,        0.0021305627,        0.0028928904
      36.666667,        1.2666739793,       -1.2643088604,        0.0185248779,       15.1715805711,        0.0018632647,        0.0622895332,        0.0130457027,        0.0013427750,       11.5818040244,        1.4944289843,        0.0514902226,        8.2643558471,        0.9234187473,        0.0215977714,        1.3419457941,        0.2672234434,        2.9599616390,        3.1944284171,        0.1755354451,        0.0021334093,        0.0028957216
      36.708333,        1.2720162968,       -1.2763428353,        0.0182074082,       15.2633328438,        0.0018694320,        0.0622929994,        0.0130533550,        0.0013435353,       11.5823271561,        1.4939445266,        0.0514247026,        8.2652074419,        0.9236211983,        0.0216202694,        1.3477289921,        0.2676319351,        2.9600823931,        3.1937117333,        0.1845243552,        0.0021319264,        0.0028970186
      36.750000,        1.3216664755,       -1.3109733465,        0.0202490917,       15.1295808208,        0.0018463708,        0.0622966271,        0.0130612167,        0.0013443189,       11.5829024146,        1.4934718967,        0.0513605686,        8.2645390978,        0.9234903154,        0.0216063343,        1.2761221502,        0.2584237840,        2.9602103171,        3.1929956200,        0.1837103717,        0.0021386358,        0.0029011877
      36.791667,        1.3122832433,       -1.3153329284,        0.0192661191,       15.2424771008,        0.0018630479,        0.0622967658,        0.0130682205,        0.0013450083,       11.5831581692,        1.4929293350,        0.0512888997,        8.2658300672,        0.9237853263,        0.0216385578,        1.3040847471,        0.2637810207,        2.9603284722,        3.1922788658,        0.1931436904,        0.0021348403,        0.0029015055
      36.833333,        1.3455278188,       -1.3415073753,        0.0204414475,       15.1654370212,        0.0018501118,        0.0622988948,        0.0130758358,        0.0013457655,       11.5835743154,        1.4924224265,        0.0512212244,        8.2657317718,        0.9237778671,        0.0216377804,        1.2616641385,        0.2572752813,        2.9604537845,        3.1915631175,        0.1961293169,        0.0021385407,        0.0029046087
      36.875000,        1.3458206090,       -1.3507824190,        0.0199096922,       15.2587107241,        0.0018597138,        0.0622985594,        0.0130829101,        0.0013464634,       11.5838076876,        1.4918756712,        0.0511493012,        8.2667405983,        0.9240115724,        0.0216631014,        1.2739904724,        0.2590306294,        2.9605735231,        3.1908471477,        0.2063048261,        0.0021363126,        0.0029055673
      36.916667,        1.4049681756,       -1.3900849357,        0.0224741721,       15.0835975380,        0.0018303703,        0.0622989014,        0.0130902975,        0.0013471961,       11.5841280439,        1.4913484205,        0.0510796107,        8.2657510010,        0.9238076151,        0.0216406259,        1.1852475449,        0.2484260624,        2.9607028254,        3.1901318903,        0.2028356166,        0.0021448364,        0.0029103421
      36.958333,        1.3914300082,       -1.3920956224,        0.0213373758,       15.2038539402,        0.0018500605,        0.0622949762,        0.0130965982,        0.0013478094,       11.5840481975,        1.4907334915,        0.0510004573,        8.2671537399,        0.9241241410,        0.0216745657,        1.2171365006,        0.2551692992,        2.9608201001,        3.1894157312,        0.2136060712,        0.0021405055,        0.0029103750
      37.000000,        1.4067536544,       -1.4089417440,        0.0215723259,       15.0883685370,        0.0018488492,        0.0622936734,        0.0131036454,        0.0013485055,       11.5841540590,        1.4901597942,        0.0509259169,        8.2676764383,        0.9242506826,        0.0216877819,        1.2043963586,        0.2524260413,        2.9609423230,        3.1887007028,        0.2220246637,        0.0021409397,        0.0029123120
      37.041667,        1.4311430261,       -1.4303909907,        0.0222894032,       15.0285549177,        0.0018413855,        0.0622913168,        0.0131105596,        0.0013491872,       11.5842253158,        1.4895788558,        0.0508506955,        8.2678903033,        0.9243101970,        0.0216936131,        1.1764987438,        0.2475492480,        2.9610660484,        3.1879859383,        0.2279884877,        0.0021430486,        0.0029148356
      37.083333,        1.4398159633,       -1.4437632694,        0.0221712924,       15.2043098942,        0.0018448121,        0.0622870218,        0.0131170895,        0.0013498268,       11.5841864947,        1.4889740733,        0.0507729830,        8.2686463738,        0.9244882657,        0.0217122151,        1.1739179676,        0.2464936281,        2.9611870555,        3.1872711786,        0.2391762639,        0.0021422572,        0.0029163411
      37.125000,        1.4807135412,       -1.4735661255,        0.0237678966,       15.0932525724,        0.0018263228,        0.0622823205,        0.0131236612,        0.0013504714,       11.5841682779,        1.4883741995,        0.0506959195,        8.2682963055,        0.9244235272,        0.0217041868,        1.1180316208,        0.2385291878,        2.9613134330,        3.1865568750,        0.2402361529,        0.0021474200,        0.0029199298
      37.166667,        1.4740990719,       -1.4790038897,        0.0229568333,       15.1965084225,        0.0018407274,        0.0622742648,        0.0131294394,        0.0013510289,       11.5839029648,        1.4877203404,        0.0506130796,        8.2695027377,        0.9246983063,        0.0217329329,        1.1377004676,        0.2421528596,        2.9614317056,        3.1858421190,        0.2531512910,        0.0021442213,        0.0029204238
      37.208333,        1.5290460978,       -1.5158872447,        0.0253061808,       15.0311469388,        0.0018131220,        0.0622677248,        0.0131356977,        0.0013516399,       11.5837696863,        1.4870959105,        0.0505335712,        8.2686690840,        0.9245270997,        0.0217129920,        1.0578626751,        0.2320997348,        2.9615602584,        3.1851282740,        0.2494956002,        0.0021519979,        0.0029249159
      37.250000,        1.5157282727,       -1.5177393997,        0.0242234088,       15.1462365319,        0.0018324396,        0.0622567528,        0.0131408473,        0.0013521290,       11.5832727274,        1.4863918497,        0.0504454924,        8.2700517442,        0.9248387933,        0.0217453836,        1.0857074881,        0.2381292013,        2.9616772934,        3.1844135987,        0.2632143430,        0.0021478548,        0.0029249568
      37.291667,        1.5371066961,       -1.5374015991,        0.0247853286,       15.0811626096,        0.0018266201,        0.0622483531,        0.0131467113,        0.0013526974,       11.5829521643,        1.4857269836,        0.0503618180,        8.2703768480,        0.9249212996,        0.0217527592,        1.0619754338,        0.2337089937,        2.9618003395,        3.1837000379,        0.2713113612,        0.0021494245,        0.0029272798
      37.333333,        1.5486781623,       -1.5520145311,        0.0248228426,       14.7030870416,        0.0018276779,        0.0622380610,        0.0131522033,        0.0013532253,       11.5825464233,        1.4850437619,        0.0502762641,        8.2710425399,        0.9250786575,        0.0217681566,        1.0533358765,        0.2315974179,        2.9619216537,        3.1829865495,        0.2835963115,        0.0021491734,        0.0029289691
      37.375000,        1.5805470236,       -1.5769887858,        0.0259340105,       14.6194416978,        0.0018146763,        0.0622268693,        0.0131575929,        0.0013537422,       11.5821368950,        1.4843600927,        0.0501907869,        8.2710163881,        0.9250867859,        0.0217673283,        1.0129285015,        0.2251147409,        2.9620463989,        3.1822734184,        0.2879719031,        0.0021526523,        0.0029319707
      37.416667,        1.5793636396,       -1.5850107273,        0.0253556928,       14.7305186250,        0.0018249033,        0.0622127444,        0.0131623189,        0.0013541865,       11.5815571471,        1.4836393612,        0.0501013923,        8.2720828276,        0.9253338213,        0.0217923475,        1.0223907448,        0.2265158594,        2.9621653987,        3.1815600619,        0.3040552784,        0.0021502641,        0.0029328262
      37.458333,        1.6480851261,       -1.6287087878,        0.0284280272,       14.5108438711,        0.0017883785,        0.0621992757,        0.0131673168,        0.0013546612,       11.5810705153,        1.4829395054,        0.0500144065,        8.2707903905,        0.9250640827,        0.0217609173,        0.9217222363,        0.2149943257,        2.9622959076,        3.1808474426,        0.2933786510,        0.0021605530,        0.0029381995
      37.500000,        1.6301720134,       -1.6279012300,        0.0271940621,       14.6350639624,        0.0018109500,        0.0621801130,        0.0131708543,        0.0013549754,       11.5801111999,        1.4821360473,        0.0499162469,        8.2722763575,        0.9253994528,        0.0217950716,        0.9516845776,        0.2223620340,        2.9624119481,        3.1801336229,        0.3102914764,        0.0021558862,        0.0029379232
      37.541667,        1.6316126324,       -1.6371329714,        0.0267176380,       14.7672058880,        0.0018190216,        0.0621643894,        0.0131752854,        0.0013553889,       11.5793521978,        1.4813770576,        0.0498230827,        8.2732796120,        0.9256323210,        0.0218180232,        0.9564057526,        0.2228041615,        2.9625313067,        3.1794210521,        0.3280757613,        0.0021538519,        0.0029389518
      37.583333,        1.6953500060,       -1.6781644243,        0.0295173157,       14.5644989799,        0.0017849405,        0.0621488983,        0.0131798892,        0.0013558219,       11.5786692547,        1.4806351956,        0.0497319245,        8.2721659999,        0.9254013234,        0.0217902778,        0.8661714968,        0.2116816303,        2.9626610471,        3.1787091289,        0.3179459406,        0.0021631939,        0.0029440007
      37.625000,        1.6781765362,       -1.6776336455,        0.0283276692,       14.6851233402,        0.0018067219,        0.0621277900,        0.0131830706,        0.0013560986,       11.5775576853,        1.4797994291,        0.0496306572,        8.2736264060,        0.9257312156,        0.0218233222,        0.8933549744,        0.2185540618,        2.9627771022,        3.1779961063,        0.3364641513,        0.0021586813,        0.0029437723
      37.666667,        1.6844792644,       -1.6892337076,        0.0280662913,       15.0368630068,        0.0018110504,        0.0621099689,        0.0131871025,        0.0013564699,       11.5766386323,        1.4790064196,        0.0495342038,        8.2744932508,        0.9259341056,        0.0218424859,        0.8905942771,        0.2174499358,        2.9628972221,        3.1772842995,        0.3546164404,        0.0021573938,        0.0029451198
      37.708333,        1.7314905403,       -1.7216148887,        0.0299607304,       14.8931964599,        0.0017871956,        0.0620916545,        0.0131911253,        0.0013568406,       11.5757613187,        1.4782229918,        0.0494389388,        8.2739674009,        0.9258308592,        0.0218280457,        0.8288535517,        0.2083589515,        2.9630242702,        3.1765729849,        0.3512886784,        0.0021635920,        0.0029490906
      37.750000,        1.7193412038,       -1.7236383171,        0.0289626770,       15.0050756585,        0.0018050172,        0.0620687061,        0.0131940196,        0.0013570874,       11.5745960368,        1.4773766090,        0.0493369477,        8.2753090924,        0.9261352959,        0.0218577814,        0.8485862993,        0.2129930947,        2.9631410737,        3.1758609942,        0.3716858427,        0.0021597451,        0.0029492052
      37.791667,        1.7587237107,       -1.7520492029,        0.0304417503,       14.8869532239,        0.0017860675,        0.0620480583,        0.0131975314,        0.0013574031,       11.5735908997,        1.4765658630,        0.0492389959,        8.2750532829,        0.9260914819,        0.0218494908,        0.7991962226,        0.2050102388,        2.9632668126,        3.1751500550,        0.3720591672,        0.0021645012,        0.0029526844
      37.833333,        1.7501439937,       -1.7558609182,        0.0295720594,       14.9993788261,        0.0018011486,        0.0620232778,        0.0132000591,        0.0013576107,       11.5723620647,        1.4757063045,        0.0491358652,        8.2763146917,        0.9263793162,        0.0218771280,        0.8138161647,        0.2082118512,        2.9633841676,        3.1744386428,        0.3937923654,        0.0021611008,        0.0029530411
      37.875000,        1.8149612338,       -1.7971765889,        0.0323958122,       14.7871078355,        0.0017657193,        0.0620001459,        0.0132030531,        0.0013578705,       11.5712717355,        1.4748776237,        0.0490362569,        8.2751902897,        0.9261451761,        0.0218477753,        0.7277421275,        0.1970367499,        2.9635139213,        3.1737281682,        0.3789788402,        0.0021705266,        0.0029581531
      37.916667,        1.7965751812,       -1.7957332027,        0.0311927748,       14.9044063377,        0.0017879299,        0.0619707478,        0.0132044721,        0.0013579571,       11.5697542696,        1.4739553759,        0.0489265904,        8.2766636032,        0.9264772496,        0.0218797928,        0.7516787185,        0.2037794308,        2.9636295595,        3.1730165376,        0.4018313151,        0.0021659677,        0.0029578365
      37.958333,        1.8003266242,       -1.8057540004,        0.0307601560,       15.2099838903,        0.0017937698,        0.0619448876,        0.0132067793,        0.0013581426,       11.5684298173,        1.4730760043,        0.0488217655,        8.2776454417,        0.9267047738,        0.0219003766,        0.7506624065,        0.2030405930,        2.9637489876,        3.1723061400,        0.4253042873,        0.0021640859,        0.0029590213
      38.000000,        1.8567867380,       -1.8427063132,        0.0331145717,       15.0269384897,        0.0017633249,        0.0619186861,        0.0132091021,        0.0013583304,       11.5671721274,        1.4722117292,        0.0487187449,        8.2768264071,        0.9265371532,        0.0218776939,        0.6800441076,        0.1927853365,        2.9638773539,        3.1715962966,        0.4135329280,        0.0021718820,        0.0029635962
      38.041667,        1.8401764252,       -1.8421309281,        0.0319729982,       15.1410793689,        0.0017839975,        0.0618865925,        0.0132099685,        0.0013583582,       11.5655608423,        1.4712700701,        0.0486074376,        8.2782633762,        0.9268617274,        0.0219083599,        0.7003708918,        0.1985509066,        2.9639931838,        3.1708855035,        0.4385397609,        0.0021675371,        0.0029634044
      38.083333,        1.8560417525,       -1.8582757752,        0.0321539029,       15.0499528118,        0.0017809953,        0.0618576350,        0.0132116230,        0.0013584738,       11.5641312314,        1.4703687947,        0.0485007036,        8.2788510533,        0.9270029242,        0.0219189920,        0.6845709276,        0.1947507436,        2.9641146456,        3.1701758793,        0.4547999502,        0.0021677861,        0.0029653736
      38.125000,        1.8735512528,       -1.8752665575,        0.0324041002,       14.9650288201,        0.0017768925,        0.0618266255,        0.0132128497,        0.0013585428,       11.5626757100,        1.4694622301,        0.0483935539,        8.2793958331,        0.9271359728,        0.0219286526,        0.6669951896,        0.1906432625,        2.9642363412,        3.1694664425,        0.4703167984,        0.0021682768,        0.0029674530
      38.166667,        1.8876985754,       -1.8905426300,        0.0324575267,       14.8603502457,        0.0017752492,        0.0617933352,        0.0132135876,        0.0013585586,       11.5611837738,        1.4685480657,        0.0482857375,        8.2800697062,        0.9272985168,        0.0219414365,        0.6535488486,        0.1872866720,        2.9643573920,        3.1687571474,        0.4890494594,        0.0021680850,        0.0029693212
      38.208333,        1.9093630435,       -1.9096799715,        0.0328893468,       14.7799673537,        0.0017683830,        0.0617581574,        0.0132139354,        0.0013585321,       11.5596846370,        1.4676327293,        0.0481779571,        8.2805011565,        0.9274094579,        0.0219485322,        0.6316866771,        0.1824813370,        2.9644796932,        3.1680480959,        0.5021227217,        0.0021692084,        0.0029716771
      38.250000,        1.9163471301,       -1.9213084966,        0.0325242578,       14.0446313222,        0.0017719737,        0.0617201526,        0.0132136506,        0.0013584365,       11.5581218794,        1.4667038084,        0.0480688587,        8.2814495447,        0.9276347584,        0.0219679832,        0.6263197180,        0.1807703612,        2.9645993790,        3.1673390714,        0.5283433990,        0.0021675652,        0.0029730966
